order_id,order_date,customer_id,channel,product_id,quantity,status
1212,2025-01-15,277,App,34,2,concluído
1213,2026-07-19,344,Site,21,2,cancelado
1214,2025-11-09,381,Site,13,4,cancelado
1215,2025-10-31,207,App,17,1,concluído
1216,2025-10-06,126,Marketplace,6,2,concluído
1217,2025-09-18,280,Site,27,2,concluído
1218,2026-02-19,195,Marketplace,26,3,concluído
1219,2025-12-14,251,App,25,4,concluído
1220,2025-04-09,297,App,6,4,concluído
1221,2026-01-11,285,Site,37,3,concluído
1222,2026-02-05,98,App,11,1,concluído
1223,2025-03-10,303,Site,52,4,concluído
1224,2025-08-15,217,App,2,2,concluído
1225,2026-04-20,373,Marketplace,4,2,concluído
1226,2026-01-07,264,Marketplace,19,4,concluído
1227,2025-03-23,357,Marketplace,25,2,concluído
1228,2025-01-25,392,Marketplace,59,2,concluído
1229,2025-12-15,398,Marketplace,32,4,concluído
1230,2025-10-05,298,Site,23,2,concluído
1231,2026-07-31,239,App,51,3,concluído
1232,2025-11-10,48,Marketplace,15,1,concluído
1233,2026-07-13,155,Marketplace,54,4,concluído
1234,2025-05-09,191,Marketplace,25,2,concluído
1235,2025-09-26,313,Marketplace,19,3,concluído
1236,2025-03-25,236,App,19,3,concluído
1237,2025-12-11,176,Marketplace,1,2,concluído
1238,2025-04-24,59,Marketplace,41,2,concluído
1239,2025-10-23,287,Site,35,1,concluído
1240,2025-07-26,173,Marketplace,39,2,concluído
1241,2025-04-22,15,Site,40,2,concluído
1242,2025-02-28,114,Marketplace,2,2,concluído
1243,2025-11-04,352,App,53,2,concluído
1244,2026-07-23,48,Marketplace,31,3,concluído
1245,2025-04-30,163,App,42,4,concluído
1246,2025-08-31,205,App,3,4,concluído
1247,2025-05-15,34,App,46,4,concluído
1248,2026-05-01,67,Site,41,3,concluído
1249,2025-09-06,377,App,23,2,concluído
1250,2026-08-08,237,Marketplace,57,3,concluído
1251,2025-05-28,85,Site,40,1,concluído
1252,2025-02-18,68,Marketplace,55,4,cancelado
1253,2025-12-16,171,App,50,3,concluído
1254,2026-01-27,290,App,13,1,concluído
1255,2026-08-18,293,Marketplace,60,2,concluído
1256,2026-06-07,79,Site,45,2,concluído
1257,2026-06-15,291,Site,12,2,concluído
1258,2026-01-16,359,Marketplace,48,1,concluído
1259,2025-08-04,91,Marketplace,26,1,concluído
1260,2025-09-15,11,Site,52,2,concluído
1261,2025-03-22,384,Marketplace,11,2,concluído
1262,2025-09-16,209,Site,16,4,concluído
1263,2025-08-07,311,Site,21,2,concluído
1264,2025-01-22,129,App,28,2,concluído
1265,2025-05-03,120,App,38,4,concluído
1266,2025-11-17,91,App,14,4,concluído
1267,2025-08-10,87,Marketplace,43,1,concluído
1268,2026-08-20,189,Site,2,1,concluído
1269,2025-10-15,43,App,20,1,concluído
1270,2026-07-30,337,Site,40,2,concluído
1271,2026-02-01,205,App,16,3,concluído
1272,2025-01-25,367,App,26,2,concluído
1273,2025-05-03,201,Marketplace,37,1,concluído
1274,2026-02-28,122,Site,15,1,concluído
1275,2025-11-24,206,App,58,3,concluído
1276,2025-07-01,62,Site,51,2,concluído
1277,2025-11-10,330,App,59,1,concluído
1278,2026-06-26,289,Site,30,3,concluído
1279,2025-08-22,59,Marketplace,21,3,concluído
1280,2025-01-28,233,Site,60,2,concluído
1281,2025-07-06,216,Site,44,4,concluído
1282,2026-07-16,81,App,48,4,concluído
1283,2026-04-03,49,Site,11,1,concluído
1284,2026-05-18,305,App,53,4,concluído
1285,2026-07-01,106,App,32,1,concluído
1286,2025-03-12,208,Marketplace,47,2,concluído
1287,2025-06-19,100,Site,50,4,concluído
1288,2025-02-05,262,Site,7,4,concluído
1289,2025-01-03,20,App,6,1,concluído
1290,2026-05-16,144,Marketplace,4,1,concluído
1291,2026-07-17,219,App,39,1,concluído
1292,2025-04-04,176,Site,55,2,concluído
1293,2026-03-10,245,Marketplace,2,2,cancelado
1294,2025-11-17,73,Site,9,2,concluído
1295,2025-02-11,177,Marketplace,30,2,concluído
1296,2026-07-04,303,App,24,3,concluído
1297,2026-06-07,134,Site,7,4,concluído
1298,2025-12-07,63,Marketplace,37,3,concluído
1299,2026-03-01,340,Site,55,2,concluído
1300,2025-08-27,312,Site,13,3,concluído
1301,2026-04-21,273,App,1,3,concluído
1302,2025-09-25,320,Marketplace,14,4,concluído
1303,2026-08-17,312,Marketplace,12,4,concluído
1304,2025-02-07,299,Site,28,2,concluído
1305,2025-04-14,204,Marketplace,7,4,concluído
1306,2026-08-05,8,Site,22,4,concluído
1307,2025-06-23,239,Site,8,1,concluído
1308,2025-07-06,110,App,41,3,cancelado
1309,2026-04-20,310,Site,29,1,concluído
1310,2025-04-24,188,Marketplace,5,2,cancelado
1311,2025-11-05,363,Site,3,1,concluído
1312,2025-06-21,239,App,30,2,concluído
1313,2025-04-29,221,Site,36,3,concluído
1314,2026-08-02,368,Marketplace,11,2,concluído
1315,2025-04-30,191,Marketplace,20,1,concluído
1316,2025-02-26,151,App,37,2,concluído
1317,2026-02-09,149,App,29,3,concluído
1318,2026-06-05,351,Site,7,4,concluído
1319,2025-03-18,303,App,24,1,concluído
1320,2026-03-01,66,Marketplace,12,2,concluído
1321,2025-11-21,197,Site,56,1,concluído
1322,2026-05-14,149,Site,49,1,cancelado
1323,2025-03-18,259,App,19,1,concluído
1324,2026-08-09,21,Site,15,4,concluído
1325,2026-01-07,286,Marketplace,9,4,concluído
1326,2026-05-21,297,Site,45,3,cancelado
1327,2025-08-06,91,App,56,2,concluído
1328,2026-07-21,61,App,17,4,concluído
1329,2026-01-11,252,Marketplace,39,2,concluído
1330,2025-03-18,103,Marketplace,15,3,concluído
1331,2026-07-08,377,App,56,3,concluído
1332,2026-04-23,311,Site,18,3,concluído
1333,2025-06-30,383,App,6,2,concluído
1334,2025-11-24,214,Site,53,2,concluído
1335,2025-08-21,376,App,57,2,cancelado
1336,2025-11-23,6,Marketplace,24,3,concluído
1337,2026-08-03,116,Marketplace,55,3,cancelado
1338,2026-06-24,1,App,15,2,concluído
1339,2025-05-10,272,Site,17,3,concluído
1340,2026-08-07,205,App,33,1,concluído
1341,2025-09-20,116,App,37,2,concluído
1342,2026-02-27,122,App,24,4,concluído
1343,2026-04-04,258,App,48,3,concluído
1344,2025-10-17,73,Marketplace,48,3,concluído
1345,2025-10-01,206,App,8,4,concluído
1346,2025-10-01,246,Marketplace,60,3,concluído
1347,2026-06-02,96,App,10,3,concluído
1348,2025-08-20,92,Site,32,2,concluído
1349,2025-06-17,142,Site,26,4,concluído
1350,2025-08-05,237,Marketplace,28,3,concluído
1351,2025-04-27,102,App,8,3,concluído
1352,2025-08-23,152,App,21,1,cancelado
1353,2025-03-10,218,Site,2,4,concluído
1354,2025-02-23,75,Site,59,2,cancelado
1355,2026-03-11,228,Site,9,2,concluído
1356,2025-02-16,56,App,29,1,concluído
1357,2025-12-07,58,App,13,1,concluído
1358,2026-04-13,95,Marketplace,11,1,concluído
1359,2026-03-11,115,Site,24,1,concluído
1360,2025-09-25,12,Site,59,1,concluído
1361,2025-04-27,385,App,29,2,concluído
1362,2026-07-13,124,App,58,4,concluído
1363,2026-05-17,322,Marketplace,50,4,concluído
1364,2026-01-03,361,Site,27,1,concluído
1365,2025-02-22,321,App,55,2,concluído
1366,2025-01-22,333,Marketplace,21,4,concluído
1367,2025-07-09,41,Site,31,3,concluído
1368,2025-04-05,149,App,41,4,concluído
1369,2026-06-01,299,App,36,2,concluído
1370,2025-05-04,231,Site,50,1,concluído
1371,2025-06-19,3,App,10,1,concluído
1372,2026-08-09,227,Site,30,3,concluído
1373,2026-05-06,322,Site,40,1,cancelado
1374,2025-05-12,332,App,20,2,concluído
1375,2025-08-19,154,Marketplace,53,2,concluído
1376,2025-11-06,95,App,19,4,cancelado
1377,2026-02-03,124,Site,19,4,concluído
1378,2026-07-16,119,Site,20,2,concluído
1379,2026-06-07,139,Site,41,3,concluído
1380,2026-08-10,121,Site,8,2,concluído
1381,2025-01-25,183,Site,9,4,concluído
1382,2025-05-22,17,Marketplace,47,2,concluído
1383,2025-12-04,111,Marketplace,13,3,concluído
1384,2025-01-30,126,Marketplace,7,4,concluído
1385,2025-08-02,62,App,16,1,concluído
1386,2025-04-03,352,Site,24,1,concluído
1387,2026-07-14,271,Site,2,2,concluído
1388,2025-02-07,365,App,51,4,concluído
1389,2025-03-31,225,Marketplace,8,3,concluído
1390,2025-04-28,44,App,25,1,concluído
1391,2025-03-31,362,App,13,2,concluído
1392,2025-12-08,184,App,18,3,concluído
1393,2025-08-07,274,App,3,4,concluído
1394,2026-07-02,153,App,57,2,concluído
1395,2025-06-06,198,Site,57,1,concluído
1396,2025-11-19,196,Site,8,1,concluído
1397,2026-02-01,114,App,12,1,concluído
1398,2026-01-11,222,App,54,1,concluído
1399,2026-04-23,294,Marketplace,25,2,concluído
1400,2025-05-02,9,App,4,2,concluído
1401,2025-11-01,53,Site,9,2,concluído
1402,2026-04-26,337,Site,25,4,concluído
1403,2026-06-02,228,Site,34,2,concluído
1404,2026-01-06,390,Marketplace,38,3,concluído
1405,2026-01-27,242,Site,10,3,concluído
1406,2026-06-03,262,Marketplace,23,1,concluído
1407,2026-01-10,360,Marketplace,16,4,concluído
1408,2026-07-24,265,App,33,2,concluído
1409,2025-03-18,132,App,20,4,concluído
1410,2025-07-28,212,App,13,1,concluído
1411,2025-03-09,95,App,49,4,concluído
1412,2025-02-24,134,Site,35,3,concluído
1413,2025-10-11,273,App,29,1,concluído
1414,2025-05-16,60,App,9,4,concluído
1415,2025-09-02,269,App,5,3,concluído
1416,2025-09-20,234,Site,48,4,concluído
1417,2026-01-08,124,Site,59,1,concluído
1418,2026-07-22,18,Marketplace,36,4,concluído
1419,2026-05-25,282,App,3,4,concluído
1420,2025-08-15,330,App,29,2,concluído
1421,2025-07-15,293,Marketplace,17,2,concluído
1422,2026-04-08,169,Site,4,2,cancelado
1423,2025-03-16,262,Site,9,2,concluído
1424,2025-11-21,166,Site,30,4,concluído
1425,2025-09-11,144,App,26,4,concluído
1426,2025-04-20,131,Marketplace,34,1,concluído
1427,2026-01-05,85,Site,42,1,concluído
1428,2025-07-12,388,Site,16,1,concluído
1429,2025-04-22,267,Site,18,3,concluído
1430,2026-01-27,70,App,41,2,concluído
1431,2025-04-15,347,App,12,4,concluído
1432,2026-02-08,61,Marketplace,5,4,concluído
1433,2025-04-08,238,Site,52,1,concluído
1434,2025-09-18,67,App,13,3,concluído
1435,2026-04-30,145,App,8,4,concluído
1436,2025-05-18,264,Marketplace,45,4,concluído
1437,2026-04-06,400,App,32,3,concluído
1438,2026-03-10,397,Site,9,2,concluído
1439,2026-06-26,359,Site,52,4,concluído
1440,2025-04-12,95,Marketplace,15,2,concluído
1441,2026-03-06,38,Site,41,4,concluído
1442,2026-07-17,363,Marketplace,40,2,concluído
1443,2026-04-03,370,App,50,4,concluído
1444,2025-04-23,112,Marketplace,44,4,concluído
1445,2026-05-09,8,Marketplace,43,3,concluído
1446,2025-03-06,260,Site,4,1,concluído
1447,2025-12-20,31,Site,57,1,concluído
1448,2025-10-26,17,App,8,4,concluído
1449,2025-11-15,375,Site,16,4,concluído
1450,2025-11-08,199,App,27,3,concluído
1451,2025-01-19,45,App,18,4,concluído
1452,2025-11-01,262,Marketplace,36,4,concluído
1453,2026-07-17,148,App,4,2,concluído
1454,2025-09-20,215,Site,28,4,concluído
1455,2025-06-16,360,App,21,4,concluído
1456,2026-08-20,96,App,39,2,concluído
1457,2025-03-01,259,App,32,1,cancelado
1458,2025-10-19,332,App,46,3,concluído
1459,2025-11-04,170,Site,10,2,concluído
1460,2025-10-14,389,Marketplace,57,2,concluído
1461,2026-07-08,180,Site,24,3,concluído
1462,2025-09-11,184,Marketplace,21,4,concluído
1463,2026-08-07,354,Site,33,1,concluído
1464,2025-02-10,255,Site,10,4,concluído
1465,2026-03-17,348,App,49,2,concluído
1466,2025-12-22,317,App,16,3,concluído
1467,2025-05-25,285,Marketplace,56,4,cancelado
1468,2025-05-17,97,Site,9,1,concluído
1469,2026-03-08,160,Site,52,1,concluído
1470,2026-01-18,346,Marketplace,24,4,cancelado
1471,2026-01-02,247,App,37,2,concluído
1472,2025-01-31,113,Marketplace,53,4,concluído
1473,2025-12-25,131,App,8,2,concluído
1474,2026-08-12,311,Marketplace,21,3,concluído
1475,2025-01-11,72,App,57,3,concluído
1476,2025-10-09,45,App,9,4,concluído
1477,2025-10-24,307,Site,7,3,concluído
1478,2026-06-23,116,App,32,3,concluído
1479,2025-06-19,307,Marketplace,2,2,concluído
1480,2025-10-13,214,Site,60,2,concluído
1481,2026-03-07,400,App,55,2,concluído
1482,2025-02-06,210,App,12,2,concluído
1483,2026-04-26,347,Marketplace,11,4,concluído
1484,2026-05-09,341,Site,47,1,concluído
1485,2026-03-08,85,Marketplace,32,3,concluído
1486,2026-01-24,399,App,50,3,concluído
1487,2026-03-25,299,Marketplace,59,4,concluído
1488,2026-04-15,43,Site,25,3,cancelado
1489,2026-06-27,3,Site,16,2,concluído
1490,2025-09-14,109,App,38,1,concluído
1491,2025-10-01,7,App,39,2,concluído
1492,2026-01-18,144,Marketplace,26,2,concluído
1493,2025-04-26,399,Marketplace,18,1,concluído
1494,2026-05-29,192,App,16,3,concluído
1495,2026-04-08,10,Marketplace,32,2,concluído
1496,2026-01-14,198,App,26,4,concluído
1497,2025-06-30,88,App,28,1,concluído
1498,2025-07-28,343,App,6,4,concluído
1499,2025-09-18,37,App,53,2,concluído
1500,2026-02-02,309,App,43,2,concluído
1501,2026-04-12,179,App,56,2,concluído
1502,2026-02-08,8,App,50,4,concluído
1503,2026-07-12,270,Site,38,3,concluído
1504,2026-07-31,183,Marketplace,19,1,concluído
1505,2026-02-27,309,Site,40,4,concluído
1506,2025-08-11,248,App,34,1,concluído
1507,2025-12-26,315,Marketplace,56,2,concluído
1508,2025-09-13,185,App,14,3,concluído
1509,2026-01-13,4,Marketplace,2,3,concluído
1510,2026-05-03,53,Site,8,2,cancelado
1511,2025-08-10,184,App,11,4,concluído
1512,2025-10-31,159,App,40,4,concluído
1513,2025-01-28,318,Marketplace,9,4,concluído
1514,2026-03-18,165,Marketplace,9,2,concluído
1515,2025-10-21,345,Site,24,4,concluído
1516,2025-10-03,76,Marketplace,47,1,cancelado
1517,2025-11-16,154,Marketplace,26,4,concluído
1518,2025-05-10,303,App,17,3,concluído
1519,2025-12-25,50,Site,18,3,concluído
1520,2026-03-24,129,App,50,1,concluído
1521,2025-07-29,301,Site,26,4,concluído
1522,2025-03-20,236,App,23,2,concluído
1523,2025-08-21,312,Marketplace,47,3,concluído
1524,2025-04-30,207,Site,23,1,concluído
1525,2025-08-13,344,App,22,4,concluído
1526,2026-01-12,351,App,46,2,concluído
1527,2025-03-10,390,Site,20,4,concluído
1528,2026-03-25,49,Site,31,4,concluído
1529,2025-05-15,237,Marketplace,40,3,concluído
1530,2026-06-21,46,App,13,1,concluído
1531,2026-03-16,92,Site,8,2,concluído
1532,2025-06-13,121,Site,52,3,concluído
1533,2025-12-04,259,App,18,3,concluído
1534,2025-03-08,173,Site,21,3,concluído
1535,2025-03-01,346,App,36,1,concluído
1536,2026-07-28,120,App,7,3,concluído
1537,2026-04-27,247,Site,3,1,concluído
1538,2025-04-03,306,Marketplace,25,2,concluído
1539,2025-06-19,393,App,59,1,concluído
1540,2025-04-29,99,App,35,3,concluído
1541,2025-08-26,294,Site,35,3,concluído
1542,2025-06-24,34,Marketplace,37,4,concluído
1543,2025-07-16,218,Site,52,2,concluído
1544,2025-11-14,166,App,51,1,concluído
1545,2025-04-24,384,Site,2,1,concluído
1546,2026-06-14,310,Site,33,4,concluído
1547,2026-03-13,371,Site,33,4,concluído
1548,2026-04-02,341,App,14,1,concluído
1549,2025-04-12,165,App,59,3,cancelado
1550,2026-03-01,294,App,16,2,concluído
1551,2026-05-17,13,Site,51,2,cancelado
1552,2025-04-16,224,App,7,3,concluído
1553,2026-03-27,19,App,37,4,concluído
1554,2025-08-03,290,Site,45,1,cancelado
1555,2026-04-18,387,Marketplace,31,4,concluído
1556,2025-10-15,273,App,7,1,concluído
1557,2026-04-27,336,Site,8,3,concluído
1558,2025-03-30,94,Site,37,1,concluído
1559,2025-08-22,398,App,52,1,concluído
1560,2025-06-14,221,Marketplace,36,1,concluído
1561,2025-05-30,270,Marketplace,7,4,concluído
1562,2025-07-04,309,App,48,3,concluído
1563,2025-08-18,256,App,28,3,concluído
1564,2025-03-18,127,App,5,1,concluído
1565,2026-03-01,245,App,23,4,cancelado
1566,2025-11-27,262,Site,13,4,concluído
1567,2026-05-13,343,Marketplace,60,2,concluído
1568,2026-02-28,193,Marketplace,55,4,concluído
1569,2025-03-31,201,App,7,1,concluído
1570,2025-02-11,202,Site,35,2,concluído
1571,2025-09-11,46,App,1,1,concluído
1572,2025-10-16,37,Site,28,1,concluído
1573,2025-05-25,9,App,10,4,concluído
1574,2026-04-15,267,Marketplace,45,2,concluído
1575,2025-12-15,168,Marketplace,5,3,concluído
1576,2026-03-25,347,App,55,4,concluído
1577,2025-03-07,281,Site,14,4,concluído
1578,2026-05-05,57,Site,16,2,concluído
1579,2025-05-04,41,Marketplace,54,2,concluído
1580,2025-09-26,147,Site,55,1,concluído
1581,2025-09-21,369,App,6,4,concluído
1582,2026-05-08,20,Site,7,4,concluído
1583,2025-06-16,75,App,52,3,concluído
1584,2025-05-25,12,Site,59,2,concluído
1585,2025-07-23,166,App,30,4,concluído
1586,2025-08-05,396,Site,10,2,concluído
1587,2025-04-20,274,Marketplace,10,2,concluído
1588,2025-04-16,198,App,16,4,concluído
1589,2025-05-19,58,Site,42,2,concluído
1590,2025-10-08,143,Site,6,4,concluído
1591,2025-07-26,210,App,39,1,concluído
1592,2025-08-24,110,Site,49,2,concluído
1593,2026-03-08,283,Site,9,2,concluído
1594,2025-05-25,393,App,60,2,concluído
1595,2026-06-30,83,Marketplace,60,4,concluído
1596,2026-03-28,101,Site,18,2,concluído
1597,2025-04-15,51,Site,7,4,concluído
1598,2025-07-08,291,App,20,1,cancelado
1599,2025-04-21,185,App,16,2,concluído
1600,2025-06-13,114,App,17,2,concluído
1601,2025-08-08,88,Marketplace,56,3,concluído
1602,2025-03-20,29,Marketplace,10,1,concluído
1603,2025-01-09,191,Marketplace,20,2,concluído
1604,2025-09-21,274,App,48,3,concluído
1605,2026-02-25,95,Site,4,2,concluído
1606,2025-07-01,1,Marketplace,4,4,concluído
1607,2026-06-01,190,Site,19,2,concluído
1608,2025-08-10,271,App,59,4,cancelado
1609,2026-06-25,138,Marketplace,51,1,concluído
1610,2025-05-22,101,App,56,4,concluído
1611,2025-11-20,62,App,52,2,concluído
1612,2026-04-03,299,Marketplace,8,1,concluído
1613,2025-02-05,345,Site,25,3,concluído
1614,2026-07-13,308,App,32,1,concluído
1615,2025-08-07,208,Site,10,1,concluído
1616,2025-10-26,290,Marketplace,60,3,concluído
1617,2026-01-13,159,App,37,4,concluído
1618,2026-01-21,10,Marketplace,52,2,concluído
1619,2025-01-15,148,App,16,3,cancelado
1620,2026-06-05,282,App,43,1,concluído
1621,2026-01-10,259,Site,7,1,concluído
1622,2026-08-23,397,Site,2,4,concluído
1623,2025-10-10,399,App,39,1,concluído
1624,2026-01-04,98,Site,5,2,concluído
1625,2025-09-22,4,Site,17,3,concluído
1626,2026-06-18,110,Site,48,1,concluído
1627,2026-05-15,351,Site,30,4,concluído
1628,2026-06-30,326,Marketplace,23,3,concluído
1629,2025-10-30,40,Site,18,2,concluído
1630,2026-04-20,65,Site,41,4,concluído
1631,2025-08-04,226,Site,58,3,concluído
1632,2025-10-04,265,Site,45,3,concluído
1633,2026-04-02,393,App,22,1,concluído
1634,2025-02-18,303,App,26,1,concluído
1635,2026-03-03,85,App,7,1,concluído
1636,2025-01-10,15,App,9,3,cancelado
1637,2025-12-15,254,Marketplace,17,4,cancelado
1638,2025-10-14,222,Site,24,4,concluído
1639,2025-10-09,369,Site,60,3,concluído
1640,2025-10-24,231,Site,53,1,concluído
1641,2025-10-23,201,Site,7,3,concluído
1642,2025-09-02,122,Site,20,3,concluído
1643,2025-09-28,35,Site,4,3,concluído
1644,2025-12-07,351,Site,4,3,concluído
1645,2026-04-04,331,App,23,3,cancelado
1646,2025-11-28,66,Site,58,3,cancelado
1647,2026-01-21,282,Site,12,2,concluído
1648,2026-05-17,146,Marketplace,41,1,cancelado
1649,2026-08-17,175,Marketplace,24,1,concluído
1650,2025-03-07,340,Marketplace,33,4,concluído
1651,2026-03-04,337,Site,53,2,concluído
1652,2025-05-16,77,App,50,2,concluído
1653,2025-04-29,124,Site,50,2,concluído
1654,2026-04-21,329,Marketplace,25,1,concluído
1655,2025-02-11,367,Marketplace,3,4,concluído
1656,2026-05-24,32,Marketplace,60,1,concluído
1657,2026-04-08,334,App,60,1,concluído
1658,2026-08-20,196,Site,52,2,concluído
1659,2026-02-05,237,Marketplace,29,2,concluído
1660,2026-06-08,31,Site,17,1,concluído
1661,2025-03-13,273,Site,11,2,concluído
1662,2026-06-18,272,Site,23,4,concluído
1663,2025-04-07,266,Site,21,2,concluído
1664,2025-07-08,317,App,17,4,cancelado
1665,2025-03-18,379,App,58,2,concluído
1666,2025-08-29,340,Marketplace,40,1,concluído
1667,2026-03-26,298,Marketplace,14,1,concluído
1668,2025-06-10,393,Marketplace,39,4,concluído
1669,2026-05-09,270,App,43,2,concluído
1670,2025-12-30,269,App,32,4,cancelado
1671,2026-01-13,217,App,57,4,concluído
1672,2026-07-18,308,Marketplace,58,1,concluído
1673,2025-09-17,29,Site,26,2,concluído
1674,2025-07-26,203,Marketplace,29,3,concluído
1675,2026-08-20,171,App,14,1,concluído
1676,2025-12-01,366,Site,48,4,concluído
1677,2026-01-04,30,Marketplace,56,1,concluído
1678,2025-06-27,258,App,40,4,concluído
1679,2025-05-10,74,Marketplace,13,4,concluído
1680,2025-04-12,354,Site,32,3,concluído
1681,2025-05-15,341,App,48,4,concluído
1682,2025-04-28,95,App,3,4,concluído
1683,2026-03-25,349,Marketplace,36,3,concluído
1684,2025-02-04,199,Site,40,3,concluído
1685,2026-01-13,389,Marketplace,33,2,concluído
1686,2026-07-24,292,Marketplace,39,2,concluído
1687,2026-04-05,14,Site,54,4,concluído
1688,2025-08-30,82,Marketplace,8,1,concluído
1689,2025-02-05,162,Marketplace,35,2,concluído
1690,2026-05-16,85,App,48,3,concluído
1691,2025-01-02,53,Marketplace,50,2,concluído
1692,2026-02-13,392,App,29,2,concluído
1693,2026-02-07,348,App,60,3,concluído
1694,2025-04-26,174,Site,20,2,concluído
1695,2026-03-20,87,Marketplace,27,4,concluído
1696,2025-04-16,73,App,50,1,concluído
1697,2025-05-16,367,Site,27,2,concluído
1698,2026-05-03,133,Site,21,4,concluído
1699,2026-08-11,6,App,34,2,concluído
1700,2025-06-08,159,Marketplace,38,3,concluído
1701,2026-07-07,182,Marketplace,59,3,concluído
1702,2026-07-02,250,App,38,2,concluído
1703,2026-04-07,136,App,12,3,concluído
1704,2025-03-26,370,Marketplace,4,1,concluído
1705,2025-06-29,258,App,59,3,concluído
1706,2026-02-11,395,App,26,1,concluído
1707,2026-08-23,147,Marketplace,13,3,concluído
1708,2026-05-04,261,Marketplace,14,1,concluído
1709,2025-09-10,147,Site,7,4,concluído
1710,2025-05-22,280,Site,12,3,concluído
1711,2026-07-31,299,Marketplace,47,1,concluído
1712,2025-06-15,129,Site,40,1,concluído
1713,2025-07-25,376,Site,36,1,concluído
1714,2026-08-02,343,Marketplace,1,4,concluído
1715,2025-12-03,358,Site,41,3,concluído
1716,2025-06-08,88,Site,59,2,concluído
1717,2025-01-04,288,App,56,2,concluído
1718,2025-09-15,43,Site,24,1,concluído
1719,2026-08-15,43,Site,37,1,cancelado
1720,2025-09-17,390,App,18,4,concluído
1721,2026-02-24,62,Site,54,3,concluído
1722,2025-06-01,346,Marketplace,56,2,cancelado
1723,2026-04-11,173,Site,14,1,concluído
1724,2026-04-11,122,App,30,2,concluído
1725,2025-12-31,30,App,15,2,concluído
1726,2026-04-09,271,App,37,1,concluído
1727,2025-12-14,289,Marketplace,18,3,cancelado
1728,2025-08-15,187,Site,42,3,concluído
1729,2026-03-19,324,App,59,4,concluído
1730,2026-05-17,130,Marketplace,53,2,concluído
1731,2026-05-20,221,App,11,2,concluído
1732,2025-05-08,115,App,8,4,concluído
1733,2026-02-10,233,Marketplace,49,2,concluído
1734,2025-01-03,55,Site,5,3,concluído
1735,2025-12-10,191,Marketplace,25,3,concluído
1736,2025-12-09,220,Marketplace,60,4,cancelado
1737,2025-08-07,223,Marketplace,27,2,cancelado
1738,2026-08-20,179,App,1,3,concluído
1739,2026-06-14,258,Marketplace,59,1,concluído
1740,2025-01-24,205,Site,43,4,concluído
1741,2025-05-06,114,App,20,1,concluído
1742,2025-05-05,87,Marketplace,37,3,concluído
1743,2026-06-23,260,Site,37,1,concluído
1744,2025-11-08,376,Marketplace,34,2,cancelado
1745,2026-03-14,302,Site,58,1,concluído
1746,2026-05-01,256,Site,48,3,concluído
1747,2026-04-06,369,App,16,2,concluído
1748,2025-02-23,360,Marketplace,60,3,concluído
1749,2025-03-26,203,Site,58,2,concluído
1750,2025-08-26,44,App,3,1,concluído
1751,2025-07-23,254,App,18,3,cancelado
1752,2026-03-25,250,Marketplace,37,3,concluído
1753,2025-04-04,111,App,53,3,concluído
1754,2025-08-11,340,Site,44,2,cancelado
1755,2025-05-22,348,Site,35,3,concluído
1756,2025-04-24,133,App,19,3,concluído
1757,2025-04-14,191,Site,6,1,concluído
1758,2025-04-28,79,App,54,1,concluído
1759,2025-12-05,72,Marketplace,32,2,concluído
1760,2025-09-04,107,Marketplace,28,1,concluído
1761,2025-09-19,147,App,59,3,concluído
1762,2025-10-15,110,Site,10,1,concluído
1763,2026-03-21,61,Site,16,1,concluído
1764,2026-06-02,179,Marketplace,52,1,concluído
1765,2025-11-12,250,App,18,2,concluído
1766,2026-01-21,131,Site,57,1,concluído
1767,2026-03-20,214,Marketplace,52,3,concluído
1768,2026-02-19,109,App,6,1,cancelado
1769,2025-03-22,282,Site,28,4,cancelado
1770,2026-08-13,260,App,46,3,concluído
1771,2025-04-09,385,Site,30,1,concluído
1772,2025-09-05,22,App,13,2,concluído
1773,2026-01-27,342,Marketplace,3,1,concluído
1774,2025-08-31,137,Site,1,4,concluído
1775,2025-05-26,27,App,11,3,concluído
1776,2026-07-09,276,Marketplace,16,4,concluído
1777,2025-02-12,69,Marketplace,19,2,concluído
1778,2025-05-28,71,Site,52,1,concluído
1779,2026-08-19,392,Site,31,1,concluído
1780,2026-03-14,89,App,9,2,cancelado
1781,2025-02-22,219,Site,5,4,concluído
1782,2026-03-29,81,App,8,2,concluído
1783,2026-08-05,50,App,19,4,concluído
1784,2025-02-28,1,Marketplace,45,2,concluído
1785,2025-09-06,7,Site,3,1,concluído
1786,2025-10-08,190,App,25,2,concluído
1787,2025-03-20,174,App,27,1,concluído
1788,2025-05-01,16,Marketplace,9,3,concluído
1789,2025-04-15,140,App,4,1,concluído
1790,2025-04-22,110,App,14,3,concluído
1791,2025-08-31,229,App,10,2,concluído
1792,2025-10-06,398,App,48,2,concluído
1793,2025-05-23,277,App,56,3,concluído
1794,2025-06-23,368,Marketplace,38,3,concluído
1795,2025-04-26,77,App,46,4,concluído
1796,2026-04-23,87,Site,46,2,concluído
1797,2025-05-08,301,Site,53,4,concluído
1798,2026-06-29,125,Site,6,4,concluído
1799,2025-11-20,340,Site,60,4,concluído
1800,2026-04-27,186,Site,28,4,cancelado
1801,2026-01-17,81,Site,33,4,concluído
1802,2025-06-09,338,Site,48,2,concluído
1803,2025-12-27,221,Marketplace,30,3,concluído
1804,2025-06-14,322,Site,16,4,concluído
